tweet_id,timestamp,rating_numerator,rating_denominator,name,stage,favorite_count,retweet_count
682393905736888321,2015-12-31 02:52:40,11.0,10,Kreg,None,2352,731
682389078323662849,2015-12-31 02:33:29,9.0,10,Brody,None,1746,503
682303737705140231,2015-12-30 20:54:22,9.0,10,Todo,None,3228,1071
682259524040966145,2015-12-30 17:58:40,9.0,10,Jax,None,4375,1301
682242692827447297,2015-12-30 16:51:48,11.0,10,Samson,None,3414,1266
682088079302213632,2015-12-30 06:37:25,12.0,10,None,None,19212,10598
682059653698686977,2015-12-30 04:44:28,11.0,10,Tess,None,5208,1807
682047327939461121,2015-12-30 03:55:29,10.0,10,None,None,3363,1030
682032003584274432,2015-12-30 02:54:35,11.0,10,Ulysses,None,6910,2151
682003177596559360,2015-12-30 01:00:03,5.0,10,None,None,3304,1640
681981167097122816,2015-12-29 23:32:35,12.0,10,Jimothy,None,2925,1104
681610798867845120,2015-12-28 23:00:52,12.0,10,None,None,2005,508
681579835668455424,2015-12-28 20:57:50,8.0,10,Apollo,None,3714,1394
681523177663676416,2015-12-28 17:12:42,12.0,10,Carly,None,15026,6222
681339448655802368,2015-12-28 05:02:37,9.0,10,Asher,None,9748,4353
681320187870711809,2015-12-28 03:46:05,11.0,10,Glacier,None,2782,808
681302363064414209,2015-12-28 02:35:15,3.0,10,Chuck,None,4139,1962
681297372102656000,2015-12-28 02:15:26,12.0,10,None,None,3356,1027
681281657291280384,2015-12-28 01:12:59,11.0,10,Sarge,None,3382,1180
681261549936340994,2015-12-27 23:53:05,9.0,10,Panda,None,1526,294
681242418453299201,2015-12-27 22:37:04,10.0,10,Champ,None,1570,577
681193455364796417,2015-12-27 19:22:30,11.0,10,Aspen,None,3893,1600
680970795137544192,2015-12-27 04:37:44,9.0,10,None,None,2547,714
680959110691590145,2015-12-27 03:51:18,9.0,10,Ozzie,None,4781,2135
680940246314430465,2015-12-27 02:36:20,4.0,10,Alice,None,3375,1131
680934982542561280,2015-12-27 02:15:25,10.0,10,Sadie,None,2179,471
680913438424612864,2015-12-27 00:49:49,11.0,10,Griswold,None,2509,662
680889648562991104,2015-12-26 23:15:17,9.0,10,Cheesy,None,1853,392
680805554198020098,2015-12-26 17:41:07,9.0,10,None,None,2270,709
680801747103793152,2015-12-26 17:25:59,10.0,10,None,None,2487,887
680798457301471234,2015-12-26 17:12:55,6.0,10,Moofasa,None,2998,1118
680609293079592961,2015-12-26 04:41:15,9.0,10,Brody,None,2763,764
680583894916304897,2015-12-26 03:00:19,8.0,10,Penny,None,3798,1439
680497766108381184,2015-12-25 21:18:05,12.0,10,Percy,None,4435,2045
680494726643068929,2015-12-25 21:06:00,26.0,10,None,None,1796,515
680440374763077632,2015-12-25 17:30:01,11.0,10,None,None,1522,539
680221482581123072,2015-12-25 03:00:14,10.0,10,CeCe,None,1521,307
680206703334408192,2015-12-25 02:01:30,12.0,10,Toby,None,2980,1259
680161097740095489,2015-12-24 23:00:17,12.0,10,Goliath,None,2430,786
680130881361686529,2015-12-24 21:00:12,10.0,10,Reggie,None,2393,1017
680115823365742593,2015-12-24 20:00:22,9.0,10,Ozzy,None,2842,971
680085611152338944,2015-12-24 18:00:19,12.0,10,None,None,13427,9543
680070545539371008,2015-12-24 17:00:27,9.0,10,Emmie,None,2699,937
679877062409191424,2015-12-24 04:11:37,5.0,10,Penelope,None,2065,690
679872969355714560,2015-12-24 03:55:21,10.0,10,Rocco,None,2286,713
679862121895714818,2015-12-24 03:12:15,11.0,10,None,None,2574,666
679854723806179328,2015-12-24 02:42:51,7.0,10,Bruce,None,3004,1316
679844490799091713,2015-12-24 02:02:12,10.0,10,Willie,None,2482,817
679736210798047232,2015-12-23 18:51:56,9.0,10,None,None,2182,846
679729593985699840,2015-12-23 18:25:38,8.0,10,Hunter,None,2265,876
679722016581222400,2015-12-23 17:55:32,8.0,10,Mike,None,1738,501
679530280114372609,2015-12-23 05:13:38,7.0,10,None,None,4984,2213
679511351870550016,2015-12-23 03:58:25,7.0,10,William,None,3521,1360
679475951516934144,2015-12-23 01:37:45,9.0,10,Evy,None,2191,685
679462823135686656,2015-12-23 00:45:35,11.0,10,Hurley,None,33204,20125
679405845277462528,2015-12-22 20:59:10,10.0,10,None,None,2487,1284
679158373988876288,2015-12-22 04:35:49,11.0,10,Rubio,None,22451,8643
679148763231985668,2015-12-22 03:57:37,8.0,10,None,None,2893,1101
679132435750195208,2015-12-22 02:52:45,10.0,10,Louis,None,3095,1235
679111216690831360,2015-12-22 01:28:25,12.0,10,None,None,6222,2729
679062614270468097,2015-12-21 22:15:18,11.0,10,Chompsky,None,17826,8761
679047485189439488,2015-12-21 21:15:11,9.0,10,None,None,2353,727
679001094530465792,2015-12-21 18:10:50,11.0,10,Rascal,None,2954,1316
678991772295516161,2015-12-21 17:33:48,12.0,10,None,None,2434,1255
678969228704284672,2015-12-21 16:04:13,11.0,10,Lola,None,1716,494
678798276842360832,2015-12-21 04:44:55,7.0,10,Linda,None,3634,1266
678774928607469569,2015-12-21 03:12:08,11.0,10,Tug,None,2922,983
678767140346941444,2015-12-21 02:41:11,8.0,10,Mia,None,3690,1460
678764513869611008,2015-12-21 02:30:45,10.0,10,Wilson,None,1708,508
678755239630127104,2015-12-21 01:53:54,10.0,10,Dash,None,7453,3525
678740035362037760,2015-12-21 00:53:29,6.0,10,Tango,None,3920,1810
678675843183484930,2015-12-20 20:38:24,2.0,10,None,None,3002,1579
678643457146150913,2015-12-20 18:29:43,10.0,10,Grizz,None,2143,453
678446151570427904,2015-12-20 05:25:42,10.0,10,None,None,4175,1666
678424312106393600,2015-12-20 03:58:55,2.0,10,Crystal,None,5641,2699
678410210315247616,2015-12-20 03:02:53,10.0,10,Jerome,None,4413,1943
678399652199309312,2015-12-20 02:20:55,12.0,10,None,None,82456,33826
678396796259975168,2015-12-20 02:09:34,12.0,10,None,None,1658,448
678380236862578688,2015-12-20 01:03:46,10.0,10,Crumpet,None,2545,967
678334497360859136,2015-12-19 22:02:01,10.0,10,Rosie,None,1355,279
678255464182861824,2015-12-19 16:47:58,9.0,10,Jessifer,None,1645,396
678021115718029313,2015-12-19 01:16:45,12.0,10,Reese,None,14346,6772
677961670166224897,2015-12-18 21:20:32,11.0,10,Izzy,None,3557,1789
677918531514703872,2015-12-18 18:29:07,10.0,10,None,None,1405,435
677895101218201600,2015-12-18 16:56:01,9.0,10,None,None,5030,2240
677700003327029250,2015-12-18 04:00:46,10.0,10,Ralph,None,3534,1531
677698403548192770,2015-12-18 03:54:25,9.0,10,Sadie,None,1277,338
677687604918272002,2015-12-18 03:11:30,11.0,10,None,None,2579,895
677673981332312066,2015-12-18 02:17:22,9.0,10,None,None,3471,1594
677662372920729601,2015-12-18 01:31:14,12.0,10,None,None,2029,1034
677644091929329666,2015-12-18 00:18:36,11.0,10,None,None,1947,845
677573743309385728,2015-12-17 19:39:03,10.0,10,Sandy,None,2230,768
677565715327688705,2015-12-17 19:07:09,6.0,10,None,None,1345,483
677547928504967168,2015-12-17 17:56:29,12.0,10,None,None,7198,3863
677530072887205888,2015-12-17 16:45:31,9.0,10,Axel,None,1115,240
677335745548390400,2015-12-17 03:53:20,12.0,10,None,None,3156,1900
677334615166730240,2015-12-17 03:48:51,9.0,10,None,None,1408,312
677331501395156992,2015-12-17 03:36:28,9.0,10,Humphrey,None,1137,249
677328882937298944,2015-12-17 03:26:04,10.0,10,Derek,None,3776,1587
677314812125323265,2015-12-17 02:30:09,10.0,10,Tassy,None,1707,568
677301033169788928,2015-12-17 01:35:24,5.0,10,Juckson,None,1292,435
677228873407442944,2015-12-16 20:48:40,11.0,10,Chuq,None,3684,1738
677187300187611136,2015-12-16 18:03:28,9.0,10,None,None,2837,978
676975532580409345,2015-12-16 04:01:59,11.0,10,Cooper,None,2885,1133
676957860086095872,2015-12-16 02:51:45,10.0,10,None,None,2296,855
676949632774234114,2015-12-16 02:19:04,8.0,10,Tyrus,None,1351,422
676948236477857792,2015-12-16 02:13:31,6.0,10,Karl,None,2259,923
676946864479084545,2015-12-16 02:08:04,12.0,10,None,None,1771,400
676942428000112642,2015-12-16 01:50:26,9.0,10,None,None,2150,803
676897532954456065,2015-12-15 22:52:02,5.0,10,None,None,2344,763
676864501615042560,2015-12-15 20:40:47,10.0,10,Ash,None,2184,750
676821958043033607,2015-12-15 17:51:44,11.0,10,None,None,23907,16520
676811746707918848,2015-12-15 17:11:09,9.0,10,Penny,None,1464,446
676776431406465024,2015-12-15 14:50:49,10.0,10,None,None,5180,2116
676613908052996102,2015-12-15 04:05:01,12.0,10,None,None,1129,206
676606785097199616,2015-12-15 03:36:42,12.0,10,None,None,1953,464
676588346097852417,2015-12-15 02:23:26,5.0,10,Bubbles,None,2419,845
676582956622721024,2015-12-15 02:02:01,8.0,10,Vinnie,None,1253,295
676533798876651520,2015-12-14 22:46:41,12.0,10,None,None,1949,591
676496375194980353,2015-12-14 20:17:59,9.0,10,Griffin,None,1575,565
676440007570247681,2015-12-14 16:34:00,11.0,10,None,None,1781,699
676430933382295552,2015-12-14 15:57:56,10.0,10,Duke,None,1448,363
676237365392908289,2015-12-14 03:08:46,8.0,10,Winston,None,1268,309
676219687039057920,2015-12-14 01:58:31,10.0,10,Kenneth,None,77468,32688
676215927814406144,2015-12-14 01:43:35,9.0,10,Herm,None,1799,618
676191832485810177,2015-12-14 00:07:50,10.0,10,None,None,2357,1083
676146341966438401,2015-12-13 21:07:04,10.0,10,Bert,None,1985,703
676121918416756736,2015-12-13 19:30:01,8.0,10,None,None,2223,1220
676101918813499392,2015-12-13 18:10:33,11.0,10,Striker,None,2911,1222
676098748976615425,2015-12-13 17:57:57,3.0,10,None,None,3113,1514
676089483918516224,2015-12-13 17:21:08,9.0,10,None,None,1361,452
675891555769696257,2015-12-13 04:14:39,6.0,10,Donny,None,2203,915
675888385639251968,2015-12-13 04:02:03,10.0,10,None,None,2457,1009
675878199931371520,2015-12-13 03:21:34,11.0,10,None,None,4316,1471
675870721063669760,2015-12-13 02:51:51,11.0,10,None,None,1694,600
675822767435051008,2015-12-12 23:41:18,10.0,10,None,None,1578,562
675820929667219457,2015-12-12 23:34:00,11.0,10,None,None,1082,242
675798442703122432,2015-12-12 22:04:39,10.0,10,Bernie,None,10579,3561
675781562965868544,2015-12-12 20:57:34,11.0,10,Buddah,None,1670,498
675710890956750848,2015-12-12 16:16:45,12.0,10,Lenny,None,1947,866
675707330206547968,2015-12-12 16:02:36,11.0,10,None,None,2046,729
675706639471788032,2015-12-12 15:59:51,10.0,10,None,None,668,103
675534494439489536,2015-12-12 04:35:48,11.0,10,None,None,1877,438
675531475945709568,2015-12-12 04:23:49,10.0,10,Ellie,None,1222,404
675522403582218240,2015-12-12 03:47:46,10.0,10,Sammy,None,1075,299
675517828909424640,2015-12-12 03:29:35,12.0,10,None,None,1346,480
675501075957489664,2015-12-12 02:23:01,13.0,10,None,None,17659,6095
675497103322386432,2015-12-12 02:07:14,11.0,10,Reggie,None,3238,1359
675489971617296384,2015-12-12 01:38:53,10.0,10,None,None,1344,624
675483430902214656,2015-12-12 01:12:54,5.0,10,None,None,1906,1019
675432746517426176,2015-12-11 21:51:30,12.0,10,None,None,1571,597
675372240448454658,2015-12-11 17:51:04,13.0,10,None,None,1749,531
675362609739206656,2015-12-11 17:12:48,12.0,10,Daisy,None,1081,239
675354435921575936,2015-12-11 16:40:19,13.0,10,None,None,33788,18013
675349384339542016,2015-12-11 16:20:15,13.0,10,None,None,4031,2370
675166823650848770,2015-12-11 04:14:49,10.0,10,Arnold,None,3720,1684
675153376133427200,2015-12-11 03:21:23,1.0,10,None,None,6471,2735
675149409102012420,2015-12-11 03:05:37,12.0,10,None,None,3857,1762
675147105808306176,2015-12-11 02:56:28,10.0,10,None,None,973,253
675146535592706048,2015-12-11 02:54:12,7.0,10,Coops,None,1231,328
675145476954566656,2015-12-11 02:49:59,9.0,10,None,None,2194,947
675135153782571009,2015-12-11 02:08:58,5.0,10,Steven,None,1337,516
675111688094527488,2015-12-11 00:35:44,8.0,10,Oliver,None,990,265
675109292475830276,2015-12-11 00:26:12,9.0,10,None,None,2875,1189
675047298674663426,2015-12-10 20:19:52,11.0,10,None,None,1091,342
675015141583413248,2015-12-10 18:12:05,10.0,10,Moe,None,2788,1254
675003128568291329,2015-12-10 17:24:21,12.0,10,Laela,None,1595,493
674999807681908736,2015-12-10 17:11:09,13.0,10,None,None,2308,1146
674805413498527744,2015-12-10 04:18:42,10.0,10,None,None,881,370
674800520222154752,2015-12-10 03:59:15,11.0,10,Tedders,None,3086,895
674793399141146624,2015-12-10 03:30:58,13.0,10,None,None,2572,1137
674790488185167872,2015-12-10 03:19:24,13.0,10,None,None,1135,263
674788554665512960,2015-12-10 03:11:43,9.0,10,Maggie,None,835,218
674781762103414784,2015-12-10 02:44:43,8.0,10,None,None,2057,1258
674767892831932416,2015-12-10 01:49:36,12.0,10,None,None,1877,826
674764817387900928,2015-12-10 01:37:23,10.0,10,None,None,804,248
674754018082705410,2015-12-10 00:54:28,12.0,10,None,None,1398,468
674752233200820224,2015-12-10 00:47:23,12.0,10,None,None,1500,486
674743008475090944,2015-12-10 00:10:43,10.0,10,Sophie,None,1439,578
674739953134403584,2015-12-09 23:58:35,11.0,10,None,None,1140,411
674690135443775488,2015-12-09 20:40:38,3.0,10,Patrick,None,1180,487
674670581682434048,2015-12-09 19:22:56,9.0,10,Jeb,None,1656,681
674664755118911488,2015-12-09 18:59:46,10.0,10,Rodman,None,947,264
674646392044941312,2015-12-09 17:46:48,5.0,10,None,None,1475,522
674644256330530816,2015-12-09 17:38:19,11.0,10,None,None,1057,281
674632714662858753,2015-12-09 16:52:27,5.0,10,None,None,1543,603
674468880899788800,2015-12-09 06:01:26,13.0,10,Louis,None,6383,2147
674436901579923456,2015-12-09 03:54:22,9.0,10,Bailey,None,1142,412
674422304705744896,2015-12-09 02:56:22,12.0,10,Ava,None,1470,556
674416750885273600,2015-12-09 02:34:18,10.0,10,Jonah,None,700,146
674410619106390016,2015-12-09 02:09:56,10.0,10,Lenny,None,1228,484
674394782723014656,2015-12-09 01:07:00,8.0,10,Gary,None,1535,596
674372068062928900,2015-12-08 23:36:44,10.0,10,Chesney,None,866,323
674307341513269249,2015-12-08 19:19:32,12.0,10,None,None,11602,7234
674291837063053312,2015-12-08 18:17:56,11.0,10,Kenny,None,15087,6136
674271431610523648,2015-12-08 16:56:51,10.0,10,None,None,1604,757
674269164442398721,2015-12-08 16:47:50,8.0,10,Bob,None,922,234
674265582246694913,2015-12-08 16:33:36,2.0,10,Henry,None,1676,885
674255168825880576,2015-12-08 15:52:13,10.0,10,Bobbay,None,1506,582
674082852460433408,2015-12-08 04:27:30,11.0,10,None,None,776,177
674075285688614912,2015-12-08 03:57:26,11.0,10,Mitch,None,1001,299
674063288070742018,2015-12-08 03:09:46,5.0,10,Earl,None,6511,2306
674053186244734976,2015-12-08 02:29:37,10.0,10,Stanley,None,3398,1349
674051556661161984,2015-12-08 02:23:09,10.0,10,Lucy,None,1476,502
674045139690631169,2015-12-08 01:57:39,3.0,10,None,None,1450,663
674042553264685056,2015-12-08 01:47:22,12.0,10,None,None,740,134
674036086168010753,2015-12-08 01:21:40,9.0,10,Daisy,None,865,223
674024893172875264,2015-12-08 00:37:11,10.0,10,None,None,1826,1274
674019345211760640,2015-12-08 00:15:09,10.0,10,Acro,None,1157,312
674014384960745472,2015-12-07 23:55:26,11.0,10,Aiden,None,1600,672
674008982932058114,2015-12-07 23:33:58,10.0,10,None,None,1227,368
673906403526995968,2015-12-07 16:46:21,3.0,10,None,None,3261,1680
673887867907739649,2015-12-07 15:32:42,10.0,10,None,None,954,260
673715861853720576,2015-12-07 04:09:13,4.0,10,None,None,3613,2164
673711475735838725,2015-12-07 03:51:47,10.0,10,None,None,1057,306
673709992831262724,2015-12-07 03:45:53,12.0,10,None,None,863,284
673708611235921920,2015-12-07 03:40:24,12.0,10,Riley,None,1098,300
673705679337693185,2015-12-07 03:28:45,8.0,10,Dot,None,1278,413
673700254269775872,2015-12-07 03:07:12,3.0,10,None,None,1470,594
673689733134946305,2015-12-07 02:25:23,11.0,10,None,None,1771,671
673688752737402881,2015-12-07 02:21:29,9.0,10,Larry,None,1287,514
673686845050527744,2015-12-07 02:13:55,11.0,10,George,None,1474,453
673680198160809984,2015-12-07 01:47:30,13.0,10,Shnuggles,None,1399,484
673662677122719744,2015-12-07 00:37:52,12.0,10,Kendall,None,1276,373
673636718965334016,2015-12-06 22:54:44,10.0,10,None,None,1134,374
673583129559498752,2015-12-06 19:21:47,11.0,10,Sandy,None,1216,380
673580926094458881,2015-12-06 19:13:01,8.0,10,None,None,849,276
673576835670777856,2015-12-06 18:56:46,7.0,10,None,None,1412,581
673359818736984064,2015-12-06 04:34:25,8.0,10,Steve,None,1483,694
673355879178194945,2015-12-06 04:18:46,11.0,10,Koda,None,1518,603
673352124999274496,2015-12-06 04:03:51,12.0,10,None,None,1683,555
673350198937153538,2015-12-06 03:56:12,9.0,10,Bella,None,757,220
673345638550134785,2015-12-06 03:38:05,7.0,10,Gerald,None,2576,1323
673343217010679808,2015-12-06 03:28:27,11.0,10,None,None,992,280
673320132811366400,2015-12-06 01:56:44,11.0,10,Frankie,None,13721,8219
673317986296586240,2015-12-06 01:48:12,10.0,10,None,None,886,268
673270968295534593,2015-12-05 22:41:22,11.0,10,Mac,None,1083,383
673240798075449344,2015-12-05 20:41:29,6.0,10,None,None,1444,755
673213039743795200,2015-12-05 18:51:11,10.0,10,Dexter,None,2296,876
672997845381865473,2015-12-05 04:36:04,12.0,10,Kenzie,None,2004,743
672995267319328768,2015-12-05 04:25:50,8.0,10,Pumpkin,None,976,307
672984142909456390,2015-12-05 03:41:37,9.0,10,None,None,1272,562
672980819271634944,2015-12-05 03:28:25,5.0,10,None,None,1849,1034
672968025906282496,2015-12-05 02:37:35,11.0,10,Gustaf,None,1335,562
672964561327235073,2015-12-05 02:23:49,10.0,10,Terry,None,1447,658
672902681409806336,2015-12-04 22:17:55,9.0,10,Jimison,None,1391,520
672884426393653248,2015-12-04 21:05:23,6.0,10,None,None,1580,855
672877615439593473,2015-12-04 20:38:19,8.0,10,Oscar,None,1054,380
672834301050937345,2015-12-04 17:46:12,10.0,10,Ed,None,1336,586
672828477930868736,2015-12-04 17:23:04,9.0,10,Jerry,None,1274,506
672640509974827008,2015-12-04 04:56:09,9.0,10,Leonidas,None,990,331
672609152938721280,2015-12-04 02:51:33,9.0,10,Caryl,None,1134,399
672604026190569472,2015-12-04 02:31:10,11.0,10,None,None,1135,412
672591762242805761,2015-12-04 01:42:26,10.0,10,Taz,None,968,344
672591271085670400,2015-12-04 01:40:29,8.0,10,None,None,745,190
672538107540070400,2015-12-03 22:09:14,7.0,10,Darby,None,1049,378
672523490734551040,2015-12-03 21:11:09,10.0,10,None,None,653,178
672488522314567680,2015-12-03 18:52:12,10.0,10,Jackie,None,1136,449
672482722825261057,2015-12-03 18:29:09,10.0,10,None,None,1156,623
672475084225949696,2015-12-03 17:58:48,8.0,10,Buddy,None,1456,719
672466075045466113,2015-12-03 17:23:00,12.0,10,Franq,None,1376,555
672272411274932228,2015-12-03 04:33:27,11.0,10,Pippin,None,6566,3491
672267570918129665,2015-12-03 04:14:13,10.0,10,None,None,1527,631
672264251789176834,2015-12-03 04:01:02,10.0,10,Kreg,None,1164,347
672256522047614977,2015-12-03 03:30:19,8.0,10,None,None,2863,1603
672248013293752320,2015-12-03 02:56:30,10.0,10,None,None,1753,628
672245253877968896,2015-12-03 02:45:32,12.0,10,Snickers,None,703,162
672239279297454080,2015-12-03 02:21:48,7.0,10,Ridley,None,909,329
672231046314901505,2015-12-03 01:49:05,5.0,10,None,None,1863,1042
672222792075620352,2015-12-03 01:16:17,9.0,10,Cal,None,801,216
672169685991993344,2015-12-02 21:45:16,10.0,10,Bradley,None,1038,379
672139350159835138,2015-12-02 19:44:43,12.0,10,None,None,1776,736
672125275208069120,2015-12-02 18:48:47,11.0,10,None,None,2455,1175
672095186491711488,2015-12-02 16:49:14,9.0,10,Tuco,None,1014,376
672082170312290304,2015-12-02 15:57:30,11.0,10,Patch,None,958,376
672068090318987265,2015-12-02 15:01:33,7.0,10,Gizmo,None,1317,529
671896809300709376,2015-12-02 03:40:57,10.0,10,Lola,None,8612,4279
671891728106971137,2015-12-02 03:20:45,11.0,10,Mojo,None,1349,584
671882082306625538,2015-12-02 02:42:26,11.0,10,Batdog,None,3524,1414
671879137494245376,2015-12-02 02:30:43,5.0,10,Brad,None,1448,703
671874878652489728,2015-12-02 02:13:48,10.0,10,Mia,None,1270,576
671866342182637568,2015-12-02 01:39:53,10.0,10,Dylan,None,1144,516
671855973984772097,2015-12-02 00:58:41,8.0,10,None,None,924,462
671789708968640512,2015-12-01 20:35:22,13.0,10,None,None,7178,3589
671768281401958400,2015-12-01 19:10:13,10.0,10,None,None,1213,540
671763349865160704,2015-12-01 18:50:38,9.0,10,Mark,None,1711,949
671744970634719232,2015-12-01 17:37:36,6.0,10,None,None,1367,793
671743150407421952,2015-12-01 17:30:22,11.0,10,None,None,752,237
671735591348891648,2015-12-01 17:00:19,11.0,10,Oscar,None,1475,778
671729906628341761,2015-12-01 16:37:44,13.0,10,None,None,8645,4483
671561002136281088,2015-12-01 05:26:34,13.0,10,None,None,13039,7440
671547767500775424,2015-12-01 04:33:59,10.0,10,Marley,None,1372,613
671544874165002241,2015-12-01 04:22:29,6.0,10,None,None,2019,1076
671542985629241344,2015-12-01 04:14:59,10.0,10,JD,None,1106,582
671538301157904385,2015-12-01 03:56:22,8.0,10,Baxter,None,941,406
671536543010570240,2015-12-01 03:49:23,9.0,10,Reginald,None,1197,420
671533943490011136,2015-12-01 03:39:03,6.0,10,None,None,1033,592
671528761649688577,2015-12-01 03:18:27,10.0,10,Jax,None,851,265
671520732782923777,2015-12-01 02:46:33,10.0,10,Alejandro,None,1420,540
671518598289059840,2015-12-01 02:38:04,9.0,10,Scruffers,None,967,301
671511350426865664,2015-12-01 02:09:16,8.0,10,Hammond,None,1631,745
671504605491109889,2015-12-01 01:42:28,11.0,10,Charlie,None,7143,3641
671497587707535361,2015-12-01 01:14:35,11.0,10,Pip,None,930,457
671488513339211776,2015-12-01 00:38:31,8.0,10,Julius,None,1028,480
671486386088865792,2015-12-01 00:30:04,10.0,10,Malcolm,None,589,211
671485057807351808,2015-12-01 00:24:48,11.0,10,Penelope,None,775,237
671390180817915904,2015-11-30 18:07:47,7.0,10,None,None,1445,752
671362598324076544,2015-11-30 16:18:11,11.0,10,Tanner,None,1128,301
671357843010908160,2015-11-30 15:59:17,9.0,10,None,None,406,150
671355857343524864,2015-11-30 15:51:24,10.0,10,Lou,None,486,116
671347597085433856,2015-11-30 15:18:34,9.0,10,Lola,None,974,439
671186162933985280,2015-11-30 04:37:05,10.0,10,Sparky,None,750,218
671182547775299584,2015-11-30 04:22:44,12.0,10,None,None,1148,354
671166507850801152,2015-11-30 03:18:59,10.0,10,Herm,None,889,360
671163268581498880,2015-11-30 03:06:07,8.0,10,None,None,1685,1137
671159727754231808,2015-11-30 02:52:03,5.0,10,Anthony,None,383,84
671154572044468225,2015-11-30 02:31:34,11.0,10,Holly,None,733,225
671151324042559489,2015-11-30 02:18:39,12.0,10,None,None,684,159
671147085991960577,2015-11-30 02:01:49,9.0,10,None,None,686,233
671141549288370177,2015-11-30 01:39:49,9.0,10,None,None,1182,671
671138694582165504,2015-11-30 01:28:28,10.0,10,None,None,946,416
671134062904504320,2015-11-30 01:10:04,8.0,10,Clarence,None,761,199
671122204919246848,2015-11-30 00:22:57,4.0,10,None,None,3553,2596
671115716440031232,2015-11-29 23:57:10,6.0,10,Phred,None,1383,795
671109016219725825,2015-11-29 23:30:32,8.0,10,Toby,None,1165,453
670995969505435648,2015-11-29 16:01:20,12.0,10,None,None,1123,300
670842764863651840,2015-11-29 05:52:33,20.0,10,None,None,24992,8982
670840546554966016,2015-11-29 05:43:44,10.0,10,Colby,None,606,199
670838202509447168,2015-11-29 05:34:25,4.0,10,None,None,1135,716
670833812859932673,2015-11-29 05:16:59,7.0,10,Jett,None,457,128
670832455012716544,2015-11-29 05:11:35,10.0,10,Amy,None,748,225
670826280409919488,2015-11-29 04:47:03,2.0,10,None,None,5644,4172
670823764196741120,2015-11-29 04:37:03,12.0,10,Remington,None,791,197
670822709593571328,2015-11-29 04:32:51,10.0,10,None,None,624,99
670815497391357952,2015-11-29 04:04:12,10.0,10,Sage,None,3227,1581
670811965569282048,2015-11-29 03:50:10,10.0,10,Maggie,None,1151,276
670807719151067136,2015-11-29 03:33:17,11.0,10,Andy,None,1173,503
670804601705242624,2015-11-29 03:20:54,10.0,10,Mason,None,2002,984
670803562457407488,2015-11-29 03:16:46,10.0,10,None,None,348,89
670797304698376195,2015-11-29 02:51:54,11.0,10,Trigger,None,748,243
670792680469889025,2015-11-29 02:33:32,7.0,10,Antony,None,847,285
670789397210615808,2015-11-29 02:20:29,9.0,10,None,None,674,247
670786190031921152,2015-11-29 02:07:44,8.0,10,Creg,None,612,206
670783437142401025,2015-11-29 01:56:48,1.0,10,None,None,832,406
670782429121134593,2015-11-29 01:52:48,5.0,10,None,None,1595,796
670780561024270336,2015-11-29 01:45:22,7.0,10,Traviss,None,797,297
670778058496974848,2015-11-29 01:35:26,10.0,10,None,None,334,74
670764103623966721,2015-11-29 00:39:59,10.0,10,Vincent,None,1091,436
670755717859713024,2015-11-29 00:06:39,9.0,10,Gin,None,448,114
670733412878163972,2015-11-28 22:38:01,8.0,10,Jerry,None,978,525
670727704916926465,2015-11-28 22:15:21,10.0,10,Jeffrie,None,841,370
670717338665226240,2015-11-28 21:34:09,12.0,10,None,None,1232,510
670704688707301377,2015-11-28 20:43:53,6.0,10,Danny,None,776,383
670691627984359425,2015-11-28 19:51:59,8.0,10,Ester,None,600,250
670679630144274432,2015-11-28 19:04:19,8.0,10,Pluto,None,760,290
670676092097810432,2015-11-28 18:50:15,8.0,10,Bloo,None,253,44
670668383499735048,2015-11-28 18:19:37,10.0,10,Phineas,None,10904,5194
670474236058800128,2015-11-28 05:28:09,10.0,10,None,None,1557,784
670468609693655041,2015-11-28 05:05:47,10.0,10,Edd,None,357,87
670465786746662913,2015-11-28 04:54:34,7.0,10,None,None,979,568
670452855871037440,2015-11-28 04:03:11,11.0,10,None,None,558,213
670449342516494336,2015-11-28 03:49:14,5.0,10,None,None,1210,689
670444955656130560,2015-11-28 03:31:48,10.0,10,Paull,None,6827,2035
670442337873600512,2015-11-28 03:21:24,11.0,10,Koda,None,652,203
670435821946826752,2015-11-28 02:55:30,10.0,10,None,None,1068,531
670434127938719744,2015-11-28 02:48:46,11.0,10,Hank,None,1428,663
670433248821026816,2015-11-28 02:45:17,10.0,10,Sam,None,331,117
670428280563085312,2015-11-28 02:25:32,11.0,10,Willy,None,1410,651
670427002554466305,2015-11-28 02:20:27,9.0,10,None,None,525,169
670421925039075328,2015-11-28 02:00:17,12.0,10,Herb,None,1333,652
670420569653809152,2015-11-28 01:54:54,10.0,10,Damon,None,633,326
670417414769758208,2015-11-28 01:42:22,6.0,10,None,None,577,328
670411370698022913,2015-11-28 01:18:21,12.0,10,Scooter,None,2061,924
670408998013820928,2015-11-28 01:08:55,10.0,10,Peanut,None,567,231
670403879788544000,2015-11-28 00:48:35,10.0,10,Nigel,None,441,162
670385711116361728,2015-11-27 23:36:23,8.0,10,Larry,None,570,219
670374371102445568,2015-11-27 22:51:19,12.0,10,Daisy,None,757,277
670361874861563904,2015-11-27 22:01:40,9.0,10,None,None,334,69
670338931251150849,2015-11-27 20:30:30,10.0,10,Butters,None,433,114
670319130621435904,2015-11-27 19:11:49,11.0,10,None,None,3925,1258
